fname,labels
4b28bfc6.wav,Traffic_noise_and_roadway_noise
4b37d584.wav,Meow
4b3c7b89.wav,Writing
4b481849.wav,"Applause,Cheering"
4b5d4bc7.wav,Skateboard
4b782e2e.wav,Keys_jangling
4b82998e.wav,Car_passing_by
4b8a7ff0.wav,Bicycle_bell
4b9c1780.wav,Toilet_flush
4ba172e3.wav,Frying_(food)
4ba950d2.wav,Raindrop
4bc5780a.wav,Motorcycle
4bcb0d99.wav,Race_car_and_auto_racing
4bd087aa.wav,"Bathtub_(filling_or_washing),Water_tap_and_faucet"
4bd7e10c.wav,Male_speech_and_man_speaking
4bd94899.wav,Burping_and_eructation
4bdc7972.wav,Buzz
4be092c8.wav,Bark
4be944e5.wav,Harmonica
4bed3bf0.wav,Squeak
4bf171d7.wav,Cutlery_and_silverware
4bf343c2.wav,Accordion
4bf370a8.wav,Yell
4c203503.wav,Printer
4c28885e.wav,Knock
4c333ba9.wav,"Drip,Sink_(filling_or_washing),Water_tap_and_faucet"
4c34b491.wav,Harmonica
4c496dff.wav,"Acoustic_guitar,Strum"
4c60a207.wav,Toilet_flush
4c62aeb4.wav,Meow
4c6f231e.wav,Chewing_and_mastication
4c7c0cb1.wav,Cricket
4c7e2b12.wav,Accordion
4c8b7ac2.wav,Tick-tock
4c9be9e8.wav,Crowd
4c9da128.wav,Keys_jangling
4cc90f4a.wav,Race_car_and_auto_racing
4d0303ee.wav,Frying_(food)
4d059a76.wav,Female_singing
4d12f731.wav,Fill_(with_liquid)
4d135390.wav,Bark
4d2a5efe.wav,Accelerating_and_revving_and_vroom
4d3dd409.wav,Printer
4d446817.wav,Gasp
4d446a5e.wav,Gong
4d4530eb.wav,"Squeak,Slam"
4d5661e9.wav,Gong
4d82862d.wav,Church_bell
4d8814af.wav,Bass_guitar
4d9b6328.wav,Bass_drum
4dc347ca.wav,Squeak
4dce77b0.wav,Car_passing_by
4dd23225.wav,"Slam,Microwave_oven"
4de932d0.wav,"Male_speech_and_man_speaking,Female_speech_and_woman_speaking"
4e07b784.wav,Toilet_flush
4e1002e6.wav,Hi-hat
4e14f81a.wav,Walk_and_footsteps
4e1a4f8f.wav,Frying_(food)
4e353d75.wav,"Dishes_and_pots_and_pans,Chink_and_clink"
4e39f39e.wav,Screaming
4e3ca032.wav,Chewing_and_mastication
4e5c0a8a.wav,Bark
4e632322.wav,Gasp
4e667593.wav,Bathtub_(filling_or_washing)
4e6947b6.wav,Traffic_noise_and_roadway_noise
4e69ab99.wav,"Walk_and_footsteps,Traffic_noise_and_roadway_noise"
4e6e8074.wav,Buzz
4e7960cf.wav,"Sink_(filling_or_washing),Water_tap_and_faucet"
4e83f40d.wav,Hi-hat
4e840f58.wav,"Squeak,Slam"
4e892ec0.wav,Writing
4e9a4d1a.wav,"Cutlery_and_silverware,Dishes_and_pots_and_pans"
4eaf1d4c.wav,"Male_speech_and_man_speaking,Walk_and_footsteps"
4eb88ee8.wav,Electric_guitar
4ec897da.wav,Cupboard_open_or_close
4ee3e6ad.wav,Bus
4f222c8b.wav,Keys_jangling
4f238bc1.wav,Whispering
4f246773.wav,Zipper_(clothing)
4f27b418.wav,"Sink_(filling_or_washing),Water_tap_and_faucet"
4f41dadf.wav,Squeak
4f433323.wav,Bass_guitar
4f52ef6a.wav,Bus
4f58089f.wav,Skateboard
4f5962fc.wav,Clapping
4f812cd1.wav,Fill_(with_liquid)
4f85a571.wav,Buzz
4f91f8ca.wav,Printer
4f9b91bc.wav,Glockenspiel
4f9f40f8.wav,Printer
4fa029ee.wav,Mechanical_fan
4fab412c.wav,Toilet_flush
4fae498c.wav,Zipper_(clothing)
4fb49e4f.wav,"Sink_(filling_or_washing),Water_tap_and_faucet"
4fbc1fca.wav,Harmonica
4fbd90c3.wav,Finger_snapping
4fc8bb69.wav,Traffic_noise_and_roadway_noise
4fd7ce5c.wav,Chink_and_clink
4fe9fa2b.wav,"Bathtub_(filling_or_washing),Water_tap_and_faucet"
4fec703c.wav,Child_speech_and_kid_speaking
4fed7f9e.wav,Buzz
50157b7a.wav,"Acoustic_guitar,Strum"
50230569.wav,Shatter
50242b6c.wav,"Knock,Dishes_and_pots_and_pans"
502ed0f4.wav,Crackle
50376d84.wav,Shatter
50504e3e.wav,Sneeze
5050c839.wav,"Squeak,Walk_and_footsteps"
5051d90c.wav,Bathtub_(filling_or_washing)
50751597.wav,Yell
509cc9fe.wav,Printer
50a62cac.wav,Gasp
50bd2a38.wav,Scissors
50c08f31.wav,"Dishes_and_pots_and_pans,Chink_and_clink"
50d1c179.wav,Keys_jangling
50e4f6b1.wav,Knock
50ebc0a7.wav,Harmonica
50edcb49.wav,Chewing_and_mastication
50ee09a3.wav,Bass_drum
50f330d7.wav,Slam
50fa6fbd.wav,Printer
5106d3ad.wav,Cricket
510d8c9c.wav,Zipper_(clothing)
5114b145.wav,Bark
512a5cb4.wav,Chewing_and_mastication
51362f18.wav,Sneeze
51521cb2.wav,Run
51632f40.wav,Fart
516772e1.wav,Purr
516e4d1d.wav,"Applause,Crowd,Cheering"
517e54ac.wav,Crackle
5186a3ed.wav,Traffic_noise_and_roadway_noise
5195d220.wav,Burping_and_eructation
51b971d1.wav,"Squeak,Slam"
51cd35c1.wav,Bicycle_bell
51d4c717.wav,Slam
51d64b91.wav,Motorcycle
51ee8a25.wav,Marimba_and_xylophone
5204075e.wav,Clapping
52233a63.wav,Drawer_open_or_close
522998bf.wav,Bark
522fc8f0.wav,Tick-tock
5238acfc.wav,Zipper_(clothing)
523b300a.wav,Motorcycle
525388e8.wav,Car_passing_by
525a40ce.wav,Tap
526f2fc9.wav,Purr
52731572.wav,Gasp
52745c1b.wav,"Cutlery_and_silverware,Sink_(filling_or_washing)"
527aa9cd.wav,Female_speech_and_woman_speaking
528557c7.wav,"Drip,Sink_(filling_or_washing),Water_tap_and_faucet"
528948cd.wav,Tick-tock
528fe419.wav,Motorcycle
5290de2f.wav,Frying_(food)
52a025b9.wav,Bark
52a3ad70.wav,Bark
52aaac40.wav,Stream
52ba8f41.wav,Electric_guitar
52c42a5c.wav,Computer_keyboard
52c70e44.wav,Cupboard_open_or_close
52cb8094.wav,Tick-tock
52cc0185.wav,Walk_and_footsteps
52d2cd65.wav,Burping_and_eructation
52d661d6.wav,Frying_(food)
52d8b4a5.wav,Bathtub_(filling_or_washing)
52e339ae.wav,"Squeak,Cupboard_open_or_close"
52f02500.wav,"Female_speech_and_woman_speaking,Whispering"
52f16a3c.wav,Fart
5303621f.wav,Yell
530e86d7.wav,Shatter
53158933.wav,"Run,Slam"
5317a0bb.wav,"Trickle_and_dribble,Sink_(filling_or_washing)"
53349314.wav,Whispering
53387714.wav,Frying_(food)
53710264.wav,Motorcycle
53767081.wav,Writing
5376d249.wav,Computer_keyboard
5382bbaa.wav,Shatter
53a43c64.wav,Sigh
53aa8182.wav,Keys_jangling
53b21e8d.wav,Trickle_and_dribble
53b43ba1.wav,"Squeak,Cupboard_open_or_close"
53c1ffa2.wav,Child_speech_and_kid_speaking
53d34fee.wav,Writing
53f7d16f.wav,Run
54073d7e.wav,"Male_speech_and_man_speaking,Yell"
5435ddab.wav,Scissors
544c3561.wav,Accelerating_and_revving_and_vroom
5456ed4e.wav,Bass_drum
54649c0f.wav,Chewing_and_mastication
5472ffce.wav,Bicycle_bell
547f257e.wav,Computer_keyboard
547f47a9.wav,Writing
5485edab.wav,Race_car_and_auto_racing
54940c5c.wav,"Acoustic_guitar,Strum"
549f3e73.wav,Zipper_(clothing)
54ae9908.wav,Gurgling
54b4f7db.wav,Female_singing
54bb2af9.wav,Whispering
54bcb7f7.wav,Tap
54bd3b82.wav,Chirp_and_tweet
54e06560.wav,Microwave_oven
54e1f787.wav,Trickle_and_dribble
54e77e66.wav,Fill_(with_liquid)
54e90ec9.wav,Walk_and_footsteps
54f89509.wav,Sigh
54fc69c6.wav,Scissors
550535a5.wav,Microwave_oven
5509cd14.wav,Purr
551f1d29.wav,"Raindrop,Drip"
5528a1e5.wav,Fart
5536fcb3.wav,Tap
55491b59.wav,Burping_and_eructation
554a04a4.wav,Burping_and_eructation
554b49a5.wav,Zipper_(clothing)
555fff91.wav,Chink_and_clink
556fe013.wav,Stream
5587fc83.wav,Finger_snapping
55a6dad9.wav,Mechanical_fan
55caac26.wav,Printer
55cf17c7.wav,Child_speech_and_kid_speaking
55d243cc.wav,Car_passing_by
55da1040.wav,Electric_guitar
55dbe2e7.wav,Printer
55f0a22f.wav,Tap
55f2d9a8.wav,Toilet_flush
55f55b6d.wav,Fart
5602171b.wav,Keys_jangling
5602e4d6.wav,Waves_and_surf
5609f1f6.wav,Sneeze
56214717.wav,Tick-tock
563ac791.wav,Bass_drum
56532cff.wav,Computer_keyboard
56544577.wav,Sneeze
566038b4.wav,Yell
5665dbd8.wav,Bicycle_bell
567cfc15.wav,Scissors
5682234e.wav,Car_passing_by
568ec80f.wav,Drawer_open_or_close
56940ad5.wav,Crackle
56b36212.wav,Church_bell
56c78c5d.wav,"Female_speech_and_woman_speaking,Yell"
56e338d3.wav,Clapping
56e61516.wav,"Crowd,Bus"
56e716f8.wav,Computer_keyboard
56e9d181.wav,Bass_drum
57019cb1.wav,Male_singing
5725ab80.wav,Chewing_and_mastication
572989f7.wav,Tick-tock
572ff416.wav,Crackle
5748434e.wav,Gong
576f3a74.wav,"Race_car_and_auto_racing,Accelerating_and_revving_and_vroom"
57a18a0b.wav,Chirp_and_tweet
57baedce.wav,Electric_guitar
57c9f3b0.wav,Tick-tock
57cc005f.wav,Mechanical_fan
57d57a75.wav,Sigh
57dab015.wav,Cutlery_and_silverware
57f10026.wav,Harmonica
57f5f21b.wav,Gong
581d93b7.wav,"Sink_(filling_or_washing),Water_tap_and_faucet"
584141ac.wav,"Motorcycle,Accelerating_and_revving_and_vroom"
584b9a32.wav,Gong
585e2dec.wav,Electric_guitar
5860e30b.wav,"Male_speech_and_man_speaking,Male_singing"
586ab251.wav,"Applause,Cheering"
5881ff0a.wav,Shatter
58a53fec.wav,Walk_and_footsteps
58ac4f8c.wav,Run
58b163b6.wav,Harmonica
58b5d8d7.wav,"Female_speech_and_woman_speaking,Walk_and_footsteps"
58b6578f.wav,Buzz
58ced173.wav,Child_speech_and_kid_speaking
58d42522.wav,Child_speech_and_kid_speaking
58d5fa30.wav,"Male_speech_and_man_speaking,Whispering"
58e9f40c.wav,Toilet_flush
58f7d6cc.wav,Gong
59036a5b.wav,Female_speech_and_woman_speaking
59099afd.wav,Purr
592af622.wav,Frying_(food)
5932a7f7.wav,Whispering
59379e4e.wav,Bus
596bc9ec.wav,"Sink_(filling_or_washing),Gurgling"
59757211.wav,Male_speech_and_man_speaking
5983be45.wav,Car_passing_by
59c1c3f6.wav,"Raindrop,Drip"
59c32009.wav,Harmonica
59ca05d6.wav,Waves_and_surf
59ed84a3.wav,"Meow,Purr"
59ef6c14.wav,Bathtub_(filling_or_washing)
59f7b3eb.wav,Scissors
59fc1d0d.wav,"Toilet_flush,Gurgling"
5a0946cf.wav,Motorcycle
5a15ad24.wav,Knock
5a1cfa97.wav,Toilet_flush
5a27e30c.wav,"Hi-hat,Bass_drum"
5a322fcc.wav,Waves_and_surf
5a46a650.wav,Whispering
5a988850.wav,Motorcycle
5aad2d25.wav,Hiss
5ab2d233.wav,Knock
5ab3c808.wav,Tap
5ab41071.wav,Church_bell
5abf01f9.wav,Male_speech_and_man_speaking
5ac273b5.wav,Buzz
5ac84462.wav,Cutlery_and_silverware
5ae5198b.wav,Gong
5af63c38.wav,Male_speech_and_man_speaking
5af7b603.wav,Cupboard_open_or_close
5b13b2e1.wav,Fart
5b1705f8.wav,Printer
5b19467f.wav,Frying_(food)
5b4265d9.wav,Shatter
5b43a04d.wav,Marimba_and_xylophone
5b447eb9.wav,Cricket
5b4da88e.wav,Sigh
5b63cfce.wav,Finger_snapping
5b70304f.wav,Waves_and_surf
5b778623.wav,Fill_(with_liquid)
5b7a85f5.wav,Waves_and_surf
5b90d1c1.wav,Child_speech_and_kid_speaking
5ba66229.wav,Car_passing_by
5bb762b0.wav,Chirp_and_tweet
5bb96d8b.wav,Hiss
5bd15a05.wav,Waves_and_surf
5bd2fd70.wav,Gong
5bde3e22.wav,Shatter
5c04107c.wav,Motorcycle
5c0dfcb6.wav,Keys_jangling
5c15df78.wav,Female_singing
5c2cbdca.wav,"Slam,Microwave_oven"
5c33e2e9.wav,Keys_jangling
5c35f4ad.wav,"Applause,Crowd,Cheering"
5c3a13e0.wav,Scissors
5c3ef8f8.wav,Cricket
5c458f3c.wav,Gurgling
5c4778cd.wav,Gong
5c493bd7.wav,Bathtub_(filling_or_washing)
5c4f014a.wav,Hiss
5c5fa0a2.wav,Stream
5c6f6103.wav,Finger_snapping
5c85b0ab.wav,"Bark,Walk_and_footsteps"
5c953f26.wav,Gasp
5c98dcfa.wav,Gong
5cb3912f.wav,Bathtub_(filling_or_washing)
5cc82074.wav,Run
5ce5a323.wav,Fart
5cec0017.wav,Harmonica
5cf3f9f2.wav,Marimba_and_xylophone
5cf80754.wav,Male_singing
5d04ea66.wav,Scissors
5d0ba033.wav,"Electric_guitar,Bass_guitar"
5d0cef86.wav,Tap
5d241285.wav,Cutlery_and_silverware
5d2837aa.wav,Electric_guitar
5d2b5ba3.wav,Raindrop
5d33d362.wav,Cutlery_and_silverware
5d3973b5.wav,Zipper_(clothing)
5d415674.wav,Frying_(food)
5d506354.wav,Cricket
5d5a668d.wav,Bark
5d7ed2e3.wav,Glockenspiel
5d81c701.wav,Hi-hat
5d98819d.wav,Zipper_(clothing)
5d9f70e4.wav,Screaming
5da0f5ad.wav,Computer_keyboard
5dba01d9.wav,Marimba_and_xylophone
5dbfed11.wav,Shatter
5dff45c9.wav,Hi-hat
5e049163.wav,Walk_and_footsteps
5e05bc48.wav,Drawer_open_or_close
5e10db7f.wav,Knock
5e128745.wav,Frying_(food)
5e39f3fa.wav,Slam
5e3ec373.wav,Traffic_noise_and_roadway_noise
5e54b37b.wav,Female_singing
5e622db6.wav,Cupboard_open_or_close
5e6fce72.wav,Run
5e843f98.wav,Whispering
5ea0c1b3.wav,"Applause,Cheering"
5ea6937f.wav,Gurgling
5eb7b6c0.wav,Bass_guitar
5ebf52f2.wav,Writing
5ec6f01a.wav,Cupboard_open_or_close
5ed2d80b.wav,Tick-tock
5ef3d187.wav,Tick-tock
5ef71aad.wav,Keys_jangling
5f0840f5.wav,Stream
5f0afa96.wav,Purr
5f1a0bee.wav,Tick-tock
5f31ab9b.wav,Motorcycle
5f34c9b0.wav,Mechanical_fan
5f45d81d.wav,Bass_drum
5f4d6a90.wav,Screaming
5f5a35f8.wav,Keys_jangling
5f686ed8.wav,Hiss
5f75d282.wav,Screaming
5f88e397.wav,Burping_and_eructation
5f89060b.wav,Crackle
5f8f2f10.wav,Tap
5f9880ca.wav,Bus
5f9e42a3.wav,Gong
5f9f2946.wav,Chewing_and_mastication
5fa6a05e.wav,Fart
5fb632cf.wav,Female_singing
5fbb9e64.wav,Purr
5fca5cd5.wav,Tick-tock
5fd4a297.wav,Marimba_and_xylophone
5fe5138b.wav,"Acoustic_guitar,Strum"
5ff3efaf.wav,Bicycle_bell
60004a1f.wav,Male_speech_and_man_speaking
6014f41c.wav,Glockenspiel
603683fa.wav,Gurgling
603c0437.wav,Fart
604fd110.wav,Walk_and_footsteps
6064a8a0.wav,Bark
606684ff.wav,Cutlery_and_silverware
60699689.wav,"Car_passing_by,Traffic_noise_and_roadway_noise"
60751dc8.wav,Hi-hat
607911f2.wav,Drawer_open_or_close
60834110.wav,Burping_and_eructation
6089ad00.wav,Purr
608e6f9d.wav,Keys_jangling
6094279b.wav,"Squeak,Dishes_and_pots_and_pans,Trickle_and_dribble"
60a12c09.wav,Toilet_flush
60a4cafd.wav,Keys_jangling
60a5ac11.wav,Keys_jangling
60a851e6.wav,Cricket
60b984e4.wav,Fart
60be428e.wav,Printer
60d3bf6c.wav,Waves_and_surf
60d552cb.wav,Mechanical_fan
60d76bd6.wav,Microwave_oven
60d8c5e8.wav,Gasp
60dcacfc.wav,Burping_and_eructation
60e9aa7c.wav,Traffic_noise_and_roadway_noise
60f58f61.wav,Chirp_and_tweet
60fcfd63.wav,Buzz
611dc08c.wav,Gasp
611e2466.wav,Squeak
6120c692.wav,Fart
6130c063.wav,Purr
615165ba.wav,Tap
61571f5f.wav,"Trickle_and_dribble,Sink_(filling_or_washing)"
61607bc7.wav,Glockenspiel
61679754.wav,Waves_and_surf
618acb54.wav,"Sink_(filling_or_washing),Water_tap_and_faucet"
618d195f.wav,Hi-hat
6190a2c2.wav,Hiss
619e3de6.wav,Knock
61a47396.wav,Chink_and_clink
61ac8227.wav,Child_speech_and_kid_speaking
61b1d834.wav,Bathtub_(filling_or_washing)
61b32aeb.wav,Drawer_open_or_close
61e3edcc.wav,Motorcycle
61fd680c.wav,Car_passing_by
62342f83.wav,Stream
623dec43.wav,Run
624bc225.wav,Squeak
62562681.wav,Accelerating_and_revving_and_vroom
62590fc7.wav,Male_singing
626e9906.wav,Toilet_flush
627e72eb.wav,Waves_and_surf
627e865a.wav,Motorcycle
628088e3.wav,Female_singing
62896503.wav,Walk_and_footsteps
628a555b.wav,Bass_guitar
628f8b3f.wav,Gurgling
62ab94c7.wav,Electric_guitar
62add2ca.wav,Gasp
62cb83e5.wav,Chirp_and_tweet
62cdd198.wav,Tick-tock
62d62969.wav,"Walk_and_footsteps,Waves_and_surf"
62d834f8.wav,Glockenspiel
62db59bd.wav,Electric_guitar
62db97c2.wav,Electric_guitar
62defd0f.wav,Shatter
62e6ebd5.wav,Bathtub_(filling_or_washing)
62f02c14.wav,Church_bell
62f1ae51.wav,Slam
62fa1360.wav,Crackle
630158b6.wav,Yell
63239644.wav,"Female_speech_and_woman_speaking,Yell"
6340b6d0.wav,"Female_speech_and_woman_speaking,Yell"
634ad046.wav,Motorcycle
63502f19.wav,Bark
636430b9.wav,Frying_(food)
637a5e85.wav,Scissors
6382b711.wav,Glockenspiel
63a6481d.wav,"Race_car_and_auto_racing,Accelerating_and_revving_and_vroom"
63a6891c.wav,Stream
63aac61e.wav,Accelerating_and_revving_and_vroom
63aecdfb.wav,Church_bell
63b4c21e.wav,Bicycle_bell
63d2ecc7.wav,Cricket
63efc31d.wav,"Squeak,Slam"
63f15f13.wav,Zipper_(clothing)
640b2ebd.wav,"Squeak,Slam"
641d8548.wav,"Applause,Crowd,Cheering"
6454762b.wav,Zipper_(clothing)
6459fc05.wav,Bicycle_bell
6466f0d2.wav,Clapping
64711410.wav,Cricket
6473d6f0.wav,Finger_snapping
647c8d67.wav,"Male_speech_and_man_speaking,Yell"
64a9f580.wav,"Acoustic_guitar,Strum"
64b414a5.wav,Sneeze
64b97fe6.wav,Chirp_and_tweet
64d985e4.wav,Buzz
64dbaa9c.wav,Harmonica
64dbacee.wav,Male_singing
64de7473.wav,Gasp
64e9ab3f.wav,Car_passing_by
64ea2312.wav,Glockenspiel
64f1443e.wav,Tap
64f20075.wav,Waves_and_surf
64f50c86.wav,Accelerating_and_revving_and_vroom
64fb2d68.wav,Motorcycle
653572f3.wav,Bus
6536cbb0.wav,Child_speech_and_kid_speaking
653850f6.wav,Cupboard_open_or_close
654f603b.wav,Cricket
6552e9fb.wav,Gurgling
6554d636.wav,Gasp
6564cce8.wav,Harmonica
656f8157.wav,Zipper_(clothing)
65937aef.wav,"Raindrop,Drip"
65976e55.wav,Printer
6598d0e2.wav,Bass_guitar
659c93a4.wav,Scissors
659de947.wav,Writing
65ae1d2a.wav,Accordion
65ae847e.wav,Frying_(food)
65afa2d6.wav,Knock
65b07900.wav,Frying_(food)
65b4622d.wav,Scissors
65bc2fe0.wav,Microwave_oven
65e89ca1.wav,"Screaming,Yell"
65eb82d9.wav,Traffic_noise_and_roadway_noise
65f77fad.wav,Clapping
65f8237b.wav,Trickle_and_dribble
65fb1f83.wav,Knock
6608264c.wav,Gurgling
66239097.wav,Tap
662f453b.wav,Child_speech_and_kid_speaking
664ccfab.wav,Church_bell
66510004.wav,"Female_speech_and_woman_speaking,Yell"
6652984c.wav,Keys_jangling
6653d93a.wav,"Motorcycle,Traffic_noise_and_roadway_noise"
665970d3.wav,Car_passing_by
66771f12.wav,Gasp
667b05e7.wav,Buzz
66859d99.wav,Stream
6691b5f7.wav,Gurgling
6695d505.wav,Yell
669b3627.wav,Bass_guitar
66ce2aff.wav,Tap
66d135e0.wav,Drip
66e5eafb.wav,Male_singing
66edf972.wav,Hi-hat
670ff09d.wav,Mechanical_fan
67124738.wav,Run
671ec56c.wav,Male_speech_and_man_speaking
6721e921.wav,Skateboard
673acd6f.wav,Skateboard
67470583.wav,"Acoustic_guitar,Strum"
67552f1d.wav,Drawer_open_or_close
6755b057.wav,Chirp_and_tweet
6759a4b0.wav,Church_bell
676396b7.wav,Tap
67671144.wav,Motorcycle
67722d33.wav,Zipper_(clothing)
6779b435.wav,Female_singing
67834573.wav,Female_speech_and_woman_speaking
678c4ac0.wav,Glockenspiel
67aa7a83.wav,Zipper_(clothing)
67ac8636.wav,"Acoustic_guitar,Strum"
67acd878.wav,Chewing_and_mastication
67bde84c.wav,"Car_passing_by,Traffic_noise_and_roadway_noise"
67c4bcf4.wav,"Male_speech_and_man_speaking,Walk_and_footsteps"
67ce74f1.wav,Keys_jangling
67d3283b.wav,Gasp
67d4d66e.wav,Shatter
67e9ee13.wav,Gong
681411ca.wav,Tap
68168727.wav,Tick-tock
68173b78.wav,"Squeak,Slam"
68191f9f.wav,Motorcycle
68197846.wav,Raindrop
681da531.wav,Tick-tock
682e3b68.wav,Gurgling
6831d255.wav,Child_speech_and_kid_speaking
6849f63c.wav,Whispering
68594fa8.wav,Knock
685d5ea3.wav,Clapping
6862be13.wav,Screaming
686560d8.wav,"Female_speech_and_woman_speaking,Yell"
687acfda.wav,Writing
687b44f3.wav,Chirp_and_tweet
689fe63b.wav,"Acoustic_guitar,Strum"
68a177b6.wav,Trickle_and_dribble
68a26f3b.wav,Race_car_and_auto_racing
68a7c4e2.wav,Accordion
68a969ee.wav,Child_speech_and_kid_speaking
68ae26cd.wav,Male_speech_and_man_speaking
68b97991.wav,Accordion
68dbf3f8.wav,Hiss
68ec3b17.wav,"Squeak,Walk_and_footsteps"
68ee8176.wav,Tick-tock
68facda8.wav,Whispering
690b8f86.wav,Shatter
69298464.wav,Chewing_and_mastication
694b88a6.wav,Toilet_flush
694ce92e.wav,Cricket
69598c60.wav,"Meow,Purr"
696bd339.wav,Hiss
696d6da2.wav,Child_speech_and_kid_speaking
69701771.wav,Tick-tock
6977a02b.wav,Computer_keyboard
697a91ad.wav,Harmonica
69831d44.wav,Car_passing_by
69a7438b.wav,Child_speech_and_kid_speaking
69d889eb.wav,"Cutlery_and_silverware,Dishes_and_pots_and_pans"
69e4628d.wav,Sneeze
69ef0016.wav,Bass_guitar
69fa3fec.wav,Bus
6a0909c3.wav,Male_speech_and_man_speaking
6a0afa0b.wav,Microwave_oven
6a1f5561.wav,Bass_drum
6a1f682a.wav,Male_speech_and_man_speaking
6a2d86f3.wav,Clapping
6a30ddab.wav,Microwave_oven
6a30e390.wav,"Female_speech_and_woman_speaking,Yell"
6a457d0d.wav,Cupboard_open_or_close
6a4dc748.wav,Bass_guitar
6a51a85f.wav,Electric_guitar
6a8bb201.wav,"Cutlery_and_silverware,Drawer_open_or_close"
6a951376.wav,"Squeak,Slam"
6aa7887b.wav,Traffic_noise_and_roadway_noise
6abd24fe.wav,Female_singing
6ace289e.wav,Walk_and_footsteps
6ad68ce2.wav,Walk_and_footsteps
6af58976.wav,Bark
6b0cdb9b.wav,Writing
6b0da45b.wav,"Trickle_and_dribble,Water_tap_and_faucet"
6b255fb3.wav,"Raindrop,Drip"
6b27eb13.wav,Car_passing_by
6b2a6ab4.wav,Tap
6b4d65e7.wav,Bicycle_bell
6b532615.wav,Stream
6b65d2ad.wav,Cricket
6b761c00.wav,Marimba_and_xylophone
6b7a2db2.wav,Bass_drum
6b8344e5.wav,Cricket
6b8c5e71.wav,Sigh
6b90aa9c.wav,Fill_(with_liquid)
6b918df0.wav,Glockenspiel
6bcabbe7.wav,Slam
6bd2aa2d.wav,Car_passing_by
6be5422e.wav,Scissors
6bf2707e.wav,Bicycle_bell
6c0e4726.wav,"Cheering,Clapping"
6c11c797.wav,Bathtub_(filling_or_washing)
6c3157f4.wav,Gurgling
6c4dbc7a.wav,Fart
6c5db2da.wav,Glockenspiel
6c5e431f.wav,Raindrop
6c6a58fd.wav,Buzz
6c6c57f2.wav,Computer_keyboard
6c6e9c05.wav,Female_singing
6c710e00.wav,Bass_guitar
6c7cd0e0.wav,Accelerating_and_revving_and_vroom
6c8245bf.wav,Keys_jangling
6c8291d6.wav,Female_singing
6c93c107.wav,Clapping
6cadb51c.wav,Hiss
6cb29320.wav,Male_singing
6cc4f1ba.wav,Slam
6cd6aebf.wav,Hiss
6cdc799f.wav,"Acoustic_guitar,Strum"
6cdeab64.wav,Accelerating_and_revving_and_vroom
6cf1e04a.wav,Burping_and_eructation
6d14529e.wav,Computer_keyboard
6d1e22a9.wav,Whispering
6d37f225.wav,Bathtub_(filling_or_washing)
6d3d1420.wav,Bark
6d42953d.wav,"Motorcycle,Accelerating_and_revving_and_vroom"
6d72d2c8.wav,Fart
6d78a3a0.wav,Accordion
6d845f31.wav,Bass_drum
6d845f8f.wav,Male_singing
6d84e2da.wav,Chewing_and_mastication
6da76f09.wav,Fart
6dbe898f.wav,Keys_jangling
6dbe8bc9.wav,"Raindrop,Drip"
6dcd3bb0.wav,Bass_guitar
6dce42db.wav,"Cutlery_and_silverware,Dishes_and_pots_and_pans"
6df5a390.wav,Whispering
6df9cf74.wav,Chink_and_clink
6e0b43f0.wav,Mechanical_fan
6e13ea2a.wav,Electric_guitar
6e34209a.wav,"Cupboard_open_or_close,Drawer_open_or_close"
6e4b7de1.wav,Traffic_noise_and_roadway_noise
6e6f26bc.wav,Computer_keyboard
6e70e3cb.wav,Chirp_and_tweet
6e796194.wav,"Squeak,Clapping"
6e8de1b8.wav,"Acoustic_guitar,Strum"
6e8e78b8.wav,Screaming
6ea468a4.wav,Crackle
6eb38a1c.wav,Writing
6ebc91d7.wav,Meow
6f0f985e.wav,Chink_and_clink
6f178563.wav,Buzz
