fname,labels
6f1c7916.wav,Screaming
6f234575.wav,Scissors
6f2f25e9.wav,Raindrop
6f413d0b.wav,Knock
6f415676.wav,"Race_car_and_auto_racing,Accelerating_and_revving_and_vroom"
6f47823f.wav,Meow
6f500b21.wav,Keys_jangling
6f66c346.wav,Slam
6f77b5ae.wav,"Female_speech_and_woman_speaking,Yell"
6f7b53a3.wav,"Cutlery_and_silverware,Dishes_and_pots_and_pans"
6f94bb11.wav,Tap
6fa75c1d.wav,"Sink_(filling_or_washing),Water_tap_and_faucet"
6fac21a9.wav,Female_speech_and_woman_speaking
6fac71b9.wav,Bicycle_bell
6fb7791f.wav,Knock
6fdbbd51.wav,Chewing_and_mastication
6fdc96d4.wav,Drawer_open_or_close
6ff154d2.wav,"Race_car_and_auto_racing,Accelerating_and_revving_and_vroom"
700b9f61.wav,Gurgling
702361ef.wav,Fill_(with_liquid)
702948cf.wav,Waves_and_surf
703d3cb9.wav,Run
7048c84b.wav,"Acoustic_guitar,Strum"
7061c153.wav,Screaming
70622014.wav,Harmonica
7065584b.wav,"Bathtub_(filling_or_washing),Sink_(filling_or_washing)"
706ffa7c.wav,Car_passing_by
707a0746.wav,Purr
707be2ae.wav,Zipper_(clothing)
7086c4ff.wav,Yell
70b130c6.wav,Finger_snapping
70b36390.wav,Clapping
70bd30b7.wav,Skateboard
70cce7be.wav,Bathtub_(filling_or_washing)
70cf4de7.wav,Zipper_(clothing)
70f240d9.wav,Bass_drum
70f2c33d.wav,Skateboard
71084c22.wav,Car_passing_by
710ec0fc.wav,Gasp
710f299e.wav,Traffic_noise_and_roadway_noise
7110e1a1.wav,Gasp
71282096.wav,Keys_jangling
714193e8.wav,Female_speech_and_woman_speaking
7142d0f3.wav,"Electric_guitar,Bass_guitar,Hi-hat,Bass_drum"
714a5eca.wav,Motorcycle
715be10c.wav,Traffic_noise_and_roadway_noise
715c01fa.wav,Chewing_and_mastication
715d12d2.wav,Knock
716f12a9.wav,Gurgling
7174e290.wav,Whispering
718922cf.wav,Sneeze
7193c680.wav,Tick-tock
71ba6662.wav,Chewing_and_mastication
71c976db.wav,Frying_(food)
71ecca4a.wav,"Applause,Crowd,Cheering"
71f35a02.wav,Harmonica
72315204.wav,"Screaming,Yell"
7236123a.wav,Knock
7236af93.wav,"Sink_(filling_or_washing),Water_tap_and_faucet"
72442560.wav,"Applause,Screaming,Crowd"
7271f564.wav,Whispering
7290783b.wav,Zipper_(clothing)
72909966.wav,Raindrop
729d5073.wav,"Frying_(food),Dishes_and_pots_and_pans"
72a4d214.wav,Bass_guitar
72ab7940.wav,Cupboard_open_or_close
72ad9021.wav,Tap
72b8e070.wav,"Car_passing_by,Traffic_noise_and_roadway_noise"
72cae286.wav,Cricket
72d19743.wav,Frying_(food)
72d8296e.wav,Writing
72db0f92.wav,Hiss
72f4da96.wav,Chirp_and_tweet
72f4fa2b.wav,Knock
72fa928a.wav,Scissors
7305ac89.wav,Female_singing
731bb609.wav,Tap
73308190.wav,Walk_and_footsteps
7337c74a.wav,Keys_jangling
733c6daa.wav,Scissors
73440c1f.wav,Printer
734f83b2.wav,Bark
7350958e.wav,Gong
735fe89e.wav,Scissors
736fc109.wav,Clapping
738d412a.wav,Whispering
739d791a.wav,Chirp_and_tweet
73e11cc4.wav,Bark
73f129a8.wav,Drawer_open_or_close
73f41837.wav,"Cutlery_and_silverware,Dishes_and_pots_and_pans"
73f59801.wav,Accordion
7415ff1b.wav,Sneeze
7419fde6.wav,Cupboard_open_or_close
741d20d8.wav,Church_bell
74254b2e.wav,Electric_guitar
7425d75e.wav,Gurgling
742ddd5b.wav,Burping_and_eructation
742ff782.wav,Run
74413d46.wav,Church_bell
744449d8.wav,Computer_keyboard
744bba42.wav,Sneeze
74541bc4.wav,Finger_snapping
74870b3c.wav,Meow
74985c18.wav,Sneeze
749a39f0.wav,"Cutlery_and_silverware,Drawer_open_or_close"
749e4cfc.wav,Shatter
74c3aa8a.wav,Hiss
74e58620.wav,Chirp_and_tweet
74eee838.wav,Stream
74ef3da6.wav,Female_singing
74fe8650.wav,Microwave_oven
750ad167.wav,Hiss
7511d79f.wav,Harmonica
7533287e.wav,Harmonica
754307e6.wav,Hi-hat
7554eee4.wav,Hi-hat
7589c133.wav,"Whispering,Acoustic_guitar"
758a93fc.wav,"Cutlery_and_silverware,Dishes_and_pots_and_pans"
759f14b7.wav,"Drip,Sink_(filling_or_washing),Water_tap_and_faucet"
759f60bf.wav,"Tap,Dishes_and_pots_and_pans"
75ba74db.wav,Car_passing_by
75bfdcae.wav,"Drip,Trickle_and_dribble"
75c81fe6.wav,Stream
75d85c4c.wav,"Car_passing_by,Traffic_noise_and_roadway_noise"
75e092b5.wav,Meow
76082955.wav,"Cricket,Waves_and_surf"
76353b45.wav,"Squeak,Dishes_and_pots_and_pans"
763d2655.wav,Buzz
764b5c87.wav,Tap
7654ee3e.wav,Scissors
765a95d3.wav,"Car_passing_by,Traffic_noise_and_roadway_noise"
766e8319.wav,Chewing_and_mastication
766f150f.wav,Child_speech_and_kid_speaking
76795e3e.wav,Computer_keyboard
76841420.wav,Whispering
76a91e03.wav,Church_bell
76ad78c3.wav,Printer
76b73017.wav,Burping_and_eructation
76bf1389.wav,Printer
76cb5441.wav,Female_singing
76d21a78.wav,Burping_and_eructation
76d32c4a.wav,Bicycle_bell
76daf232.wav,Drawer_open_or_close
76f87729.wav,Purr
771343bb.wav,Chink_and_clink
771f6c75.wav,Female_singing
7720cc18.wav,Male_speech_and_man_speaking
772c28cf.wav,"Female_singing,Male_singing"
772e59c8.wav,Burping_and_eructation
7730996a.wav,Female_speech_and_woman_speaking
773281e5.wav,"Applause,Crowd,Cheering"
774e2072.wav,Scissors
7752cc8a.wav,Male_speech_and_man_speaking
775336b3.wav,Computer_keyboard
7755e21b.wav,Keys_jangling
775a890a.wav,Zipper_(clothing)
775ecfc8.wav,Cutlery_and_silverware
775ef1b5.wav,Microwave_oven
7760d017.wav,"Sink_(filling_or_washing),Water_tap_and_faucet"
77669659.wav,Male_singing
776ff6f2.wav,Cricket
7775d05d.wav,Purr
777b88b2.wav,Frying_(food)
77b76c18.wav,Cutlery_and_silverware
77b925c2.wav,Stream
77c089d3.wav,"Motorcycle,Accelerating_and_revving_and_vroom"
77ce1c53.wav,Fart
77d7e554.wav,Toilet_flush
77e2a2d8.wav,Bicycle_bell
77f06461.wav,Male_singing
77fabc7e.wav,Clapping
77fd6b75.wav,Finger_snapping
781c102a.wav,Skateboard
78267e9d.wav,Cupboard_open_or_close
782e7d98.wav,"Bathtub_(filling_or_washing),Gurgling"
78348675.wav,"Car_passing_by,Traffic_noise_and_roadway_noise"
784ca255.wav,Accelerating_and_revving_and_vroom
787a3b08.wav,Microwave_oven
7887702f.wav,"Traffic_noise_and_roadway_noise,Bus"
78d8d2c8.wav,Screaming
78dd6b20.wav,Child_speech_and_kid_speaking
78ed8980.wav,"Screaming,Yell"
7906684d.wav,Microwave_oven
7908baa3.wav,Waves_and_surf
791abba4.wav,Screaming
794b9091.wav,Bus
794e1f93.wav,Cricket
795d200c.wav,Yell
79636a8b.wav,Waves_and_surf
79768cf0.wav,Hiss
797a073b.wav,Church_bell
7980e26c.wav,Writing
79852608.wav,Scissors
79961896.wav,Accordion
79b09200.wav,Finger_snapping
79b14dde.wav,Walk_and_footsteps
79b24938.wav,Whispering
79d095d6.wav,Church_bell
79d5542a.wav,Traffic_noise_and_roadway_noise
79dbee89.wav,"Dishes_and_pots_and_pans,Chink_and_clink"
79def668.wav,Frying_(food)
79ecda4d.wav,Fill_(with_liquid)
79f5edd4.wav,Crackle
79f969dd.wav,Glockenspiel
7a06e703.wav,"Applause,Clapping"
7a162942.wav,Gong
7a3a63b5.wav,Motorcycle
7a43247d.wav,Drawer_open_or_close
7a443296.wav,Finger_snapping
7a47bb08.wav,Drawer_open_or_close
7a4dd101.wav,Marimba_and_xylophone
7a4ff061.wav,Gong
7a5e5707.wav,Shatter
7a60b25a.wav,Female_speech_and_woman_speaking
7a71028e.wav,Harmonica
7a72cf5d.wav,Male_singing
7a7680e1.wav,Trickle_and_dribble
7a8e1e21.wav,Shatter
7a8f631f.wav,Harmonica
7aafae75.wav,Screaming
7abf68d3.wav,Chewing_and_mastication
7ac41070.wav,Whispering
7acf98dc.wav,Accordion
7ad34f4f.wav,Burping_and_eructation
7aec9093.wav,Cricket
7af33c46.wav,"Acoustic_guitar,Strum"
7af5553f.wav,Zipper_(clothing)
7b0409ba.wav,Purr
7b042f3f.wav,Male_speech_and_man_speaking
7b0c6614.wav,Church_bell
7b1dedf5.wav,Chirp_and_tweet
7b4e1ed5.wav,"Trickle_and_dribble,Bathtub_(filling_or_washing),Sink_(filling_or_washing),Gurgling"
7b62e77c.wav,Gasp
7b641a8d.wav,Race_car_and_auto_racing
7b6828fb.wav,Toilet_flush
7b70dfcc.wav,Hi-hat
7b84dcf2.wav,Purr
7b8f4036.wav,Toilet_flush
7b9a22e2.wav,Female_singing
7ba787e9.wav,Mechanical_fan
7bb460a0.wav,Car_passing_by
7bc5dbae.wav,Cupboard_open_or_close
7bc5e66f.wav,"Screaming,Yell"
7bcabc55.wav,"Cutlery_and_silverware,Chink_and_clink"
7c0136d4.wav,"Electric_guitar,Squeak"
7c2c913e.wav,Gurgling
7c4c948c.wav,"Cutlery_and_silverware,Dishes_and_pots_and_pans"
7c530832.wav,Mechanical_fan
7c61d786.wav,Bus
7c657d29.wav,Gasp
7c6e5d30.wav,Waves_and_surf
7c76f6b2.wav,Traffic_noise_and_roadway_noise
7c8e816f.wav,"Motorcycle,Accelerating_and_revving_and_vroom"
7c90ffea.wav,Computer_keyboard
7ca5d810.wav,Clapping
7cbb1eb8.wav,"Raindrop,Drip"
7cbb395c.wav,Fill_(with_liquid)
7cbedfcb.wav,Gong
7ccb3778.wav,Whispering
7cea3071.wav,Bathtub_(filling_or_washing)
7ceded52.wav,"Raindrop,Drip"
7cee2fbc.wav,Hi-hat
7cfbe54e.wav,"Race_car_and_auto_racing,Accelerating_and_revving_and_vroom"
7cfccc1f.wav,Chirp_and_tweet
7d08da96.wav,Cricket
7d0b839a.wav,Stream
7d125398.wav,Chewing_and_mastication
7d1c86f5.wav,Cupboard_open_or_close
7d413a44.wav,Finger_snapping
7d417387.wav,Computer_keyboard
7d5ba3dd.wav,Child_speech_and_kid_speaking
7d732d9a.wav,"Knock,Slam"
7d7fc9ef.wav,Toilet_flush
7d951895.wav,"Applause,Cheering"
7da163b8.wav,"Race_car_and_auto_racing,Accelerating_and_revving_and_vroom"
7da392d8.wav,Waves_and_surf
7dba9e92.wav,Male_singing
7dd4e525.wav,Motorcycle
7ddd9f7b.wav,Zipper_(clothing)
7dee7d2b.wav,Sigh
7dfd6aeb.wav,"Squeak,Walk_and_footsteps"
7e1f58d2.wav,Gasp
7e2219b1.wav,Bass_guitar
7e26b1a9.wav,Chewing_and_mastication
7e358612.wav,Motorcycle
7e394f26.wav,"Dishes_and_pots_and_pans,Hiss"
7e3dc005.wav,Gasp
7e5495f8.wav,Skateboard
7e583b4d.wav,Whispering
7e61c879.wav,Fart
7e6d295a.wav,Computer_keyboard
7e739286.wav,Cupboard_open_or_close
7e7566cb.wav,Chewing_and_mastication
7e75c403.wav,Bathtub_(filling_or_washing)
7e77a92b.wav,Meow
7e88eb95.wav,Skateboard
7e8cd849.wav,Purr
7e97ba69.wav,Fill_(with_liquid)
7ea9dcb5.wav,Scissors
7eab102a.wav,Stream
7eb265e3.wav,Tick-tock
7eb4d9f0.wav,Screaming
7eb868a5.wav,Female_singing
7ec7c7fd.wav,Zipper_(clothing)
7ece056a.wav,Microwave_oven
7edb2ea2.wav,Chewing_and_mastication
7eeb6398.wav,Car_passing_by
7ef08959.wav,Female_singing
7f0b19e3.wav,Crackle
7f2ffa25.wav,Cupboard_open_or_close
7f409e1a.wav,"Female_speech_and_woman_speaking,Yell"
7f41caa7.wav,Bass_drum
7f5f03dd.wav,Tap
7f6393f3.wav,Tick-tock
7f6469d1.wav,Cupboard_open_or_close
7f66a4f3.wav,Tick-tock
7f941ef4.wav,Electric_guitar
7f9798a5.wav,Tap
7f9c5a4f.wav,Stream
7fe42580.wav,Knock
7fe5e4be.wav,Bus
7ff5ca2b.wav,Hi-hat
7ffdcfeb.wav,Frying_(food)
80013842.wav,Computer_keyboard
80136254.wav,"Electric_guitar,Strum"
8018e9c8.wav,Trickle_and_dribble
8028f185.wav,Squeak
803733cd.wav,Run
80436599.wav,"Screaming,Crowd,Cheering"
804af928.wav,Skateboard
8053e3d5.wav,"Cheering,Clapping"
80671dd9.wav,Gasp
8069f3ee.wav,Traffic_noise_and_roadway_noise
80859099.wav,"Sink_(filling_or_washing),Water_tap_and_faucet"
8098514c.wav,Keys_jangling
80a741f1.wav,Burping_and_eructation
80a9e17f.wav,Printer
80b809ba.wav,Frying_(food)
80bb76d7.wav,Trickle_and_dribble
80bd2d3d.wav,Car_passing_by
80e8d76b.wav,Computer_keyboard
80ec7804.wav,Female_speech_and_woman_speaking
8104e307.wav,Scissors
8106a265.wav,Hi-hat
8107abac.wav,Tick-tock
8134042f.wav,Whispering
813f9535.wav,"Acoustic_guitar,Strum"
8155ba96.wav,Female_singing
815b6e01.wav,Meow
81685f43.wav,Purr
817f3153.wav,Church_bell
8182600b.wav,Frying_(food)
81add34f.wav,Meow
81c1bcf3.wav,"Crowd,Race_car_and_auto_racing,Accelerating_and_revving_and_vroom"
81d9b041.wav,Squeak
81e62540.wav,Yell
81e8c522.wav,"Dishes_and_pots_and_pans,Sink_(filling_or_washing)"
81fb41e7.wav,Female_singing
8203d867.wav,Scissors
82070883.wav,Chirp_and_tweet
8209bf35.wav,"Cupboard_open_or_close,Drawer_open_or_close"
82273b41.wav,"Cutlery_and_silverware,Dishes_and_pots_and_pans"
823093b5.wav,"Acoustic_guitar,Strum"
8230d06a.wav,Hi-hat
82319b80.wav,Tick-tock
82333d0b.wav,"Cutlery_and_silverware,Dishes_and_pots_and_pans"
8236ace8.wav,Bus
8238a573.wav,Whispering
8238e311.wav,"Trickle_and_dribble,Bathtub_(filling_or_washing),Sink_(filling_or_washing),Gurgling"
824d9810.wav,"Toilet_flush,Gurgling"
8250b48f.wav,Bus
8259bc30.wav,Chirp_and_tweet
8262bfed.wav,Gasp
8274e570.wav,Skateboard
827ee753.wav,Bicycle_bell
82833b17.wav,Church_bell
82a97540.wav,Screaming
82bac165.wav,Bass_guitar
82c40c96.wav,Marimba_and_xylophone
82e7bc3a.wav,Hiss
82e83af9.wav,Male_speech_and_man_speaking
82f815c6.wav,Gong
830e48bf.wav,Electric_guitar
830ec6e4.wav,Skateboard
83258ba1.wav,Child_speech_and_kid_speaking
832675e4.wav,Sneeze
832f7892.wav,Gasp
83338363.wav,Motorcycle
8334acca.wav,Toilet_flush
834782ed.wav,Marimba_and_xylophone
8369d097.wav,Purr
8379bef4.wav,Crackle
83886a47.wav,Walk_and_footsteps
838c90c7.wav,Gurgling
8392897b.wav,Crackle
8394142c.wav,Cutlery_and_silverware
8399bce3.wav,Bass_drum
839abc3c.wav,Keys_jangling
83a9905e.wav,Screaming
83b8e73e.wav,Slam
83cd1d79.wav,Toilet_flush
83dece36.wav,Male_singing
83ececad.wav,Drawer_open_or_close
84046d97.wav,Whispering
840a0fde.wav,Cutlery_and_silverware
841185d5.wav,Bark
841f0dfc.wav,"Slam,Microwave_oven"
842025a3.wav,"Chirp_and_tweet,Buzz"
84204880.wav,Hiss
843a4653.wav,Scissors
843ad31b.wav,Sigh
843cae8b.wav,Skateboard
84440785.wav,"Cutlery_and_silverware,Tap"
8456f6d4.wav,Stream
845b9b61.wav,Purr
8483f707.wav,Harmonica
8489fa6d.wav,Tap
8498ba33.wav,Sneeze
849bd04a.wav,Harmonica
84a73467.wav,Run
84bab977.wav,Cupboard_open_or_close
84d3b3c3.wav,Run
84d9ae84.wav,"Female_speech_and_woman_speaking,Yell"
84dc83b4.wav,Toilet_flush
84dd0d96.wav,Bark
84e433e1.wav,Computer_keyboard
84e4fa67.wav,Cricket
84f39255.wav,Purr
84f43b6f.wav,Glockenspiel
84fadbf3.wav,Skateboard
8519bf18.wav,Tap
85287219.wav,Shatter
852c98f0.wav,Stream
8542d045.wav,Toilet_flush
85613354.wav,Clapping
85617fb3.wav,"Dishes_and_pots_and_pans,Chink_and_clink"
85757f49.wav,"Walk_and_footsteps,Run"
8577d34c.wav,Accordion
857e4f34.wav,Skateboard
859e4e87.wav,Gasp
859f7a75.wav,Slam
85a74c28.wav,Sneeze
85ca04d1.wav,Tick-tock
85e38736.wav,Hi-hat
85f84c90.wav,Harmonica
861010f2.wav,Male_singing
861daaac.wav,"Raindrop,Drip"
861f02a8.wav,Microwave_oven
864607f0.wav,Microwave_oven
864a1d0c.wav,Buzz
864d840f.wav,Finger_snapping
865536c7.wav,Hi-hat
8662eab3.wav,Church_bell
8663f077.wav,"Female_singing,Male_singing"
86644708.wav,Printer
86721a1f.wav,Sigh
8687b80e.wav,Harmonica
8693012d.wav,Sigh
8695cc8e.wav,Drawer_open_or_close
8697dafa.wav,Run
86ad0456.wav,Male_singing
86b42d00.wav,Shatter
86e59c2e.wav,"Drip,Water_tap_and_faucet"
86efa86b.wav,Gong
86f4943e.wav,Waves_and_surf
870a78ed.wav,Frying_(food)
871f327d.wav,Motorcycle
8728d69c.wav,Printer
8731b506.wav,Buzz
8743cfbf.wav,Toilet_flush
874adfa0.wav,Accordion
875797c9.wav,Bicycle_bell
876085e9.wav,Run
877562da.wav,Writing
87798ad0.wav,Zipper_(clothing)
87aa0646.wav,"Dishes_and_pots_and_pans,Chink_and_clink"
87b3d001.wav,Tap
87cc8eb1.wav,Sneeze
87d270c7.wav,Accordion
87dc6c03.wav,Glockenspiel
87e74683.wav,Skateboard
87f589c7.wav,Tick-tock
87fe8193.wav,Finger_snapping
87febe0b.wav,Chewing_and_mastication
88053677.wav,Scissors
88225d1a.wav,Clapping
8837c9c7.wav,Crackle
883952ba.wav,Sneeze
88594fab.wav,Male_singing
88647d5b.wav,Clapping
88683ae0.wav,Fart
8870cc59.wav,Squeak
887d007c.wav,"Electric_guitar,Strum"
8880a621.wav,Knock
888927f0.wav,Electric_guitar
88911a96.wav,Male_speech_and_man_speaking
88a709b3.wav,Sigh
88b888b7.wav,Glockenspiel
88bf48be.wav,Finger_snapping
88c6673f.wav,Whispering
88caf0f6.wav,Hiss
88cb7e3f.wav,Bass_guitar
88e83441.wav,Gurgling
8908da39.wav,Tick-tock
8912c77e.wav,"Squeak,Writing"
8929a346.wav,Cricket
892c15e4.wav,Clapping
894e2bb7.wav,Male_singing
895015fe.wav,"Slam,Microwave_oven"
895cee31.wav,Tick-tock
89975573.wav,"Walk_and_footsteps,Run"
89c51b82.wav,Screaming
89d61b7b.wav,Bicycle_bell
89d63445.wav,Bicycle_bell
8a05deba.wav,Marimba_and_xylophone
8a07ff4c.wav,Whispering
8a39ed6f.wav,Child_speech_and_kid_speaking
8a44e8b8.wav,Glockenspiel
8a5a7e98.wav,Motorcycle
8a5da195.wav,Microwave_oven
8a6a88f2.wav,Hiss
8a6f9b56.wav,Meow
8a786947.wav,Hiss
8a8110c2.wav,Gasp
8a8e9b64.wav,Tick-tock
8aa9e939.wav,"Squeak,Writing"
8ab0c389.wav,Cupboard_open_or_close
8abaa3b6.wav,Meow
8acdd02c.wav,Walk_and_footsteps
8ad4ecd7.wav,Sneeze
8ade7ebb.wav,Harmonica
8af07df0.wav,Male_speech_and_man_speaking
8af6da68.wav,Crackle
8b021411.wav,Burping_and_eructation
8b09e142.wav,Burping_and_eructation
8b0ea59a.wav,Female_singing
8b135c74.wav,Shatter
8b1e61a1.wav,Sneeze
8b255672.wav,Harmonica
8b2ed13a.wav,Keys_jangling
8b79c425.wav,"Sink_(filling_or_washing),Water_tap_and_faucet"
8b87a2a8.wav,Male_speech_and_man_speaking
8b999b45.wav,Drawer_open_or_close
8bb247a9.wav,"Squeak,Slam"
8bb2680a.wav,Waves_and_surf
8bb79a25.wav,"Acoustic_guitar,Strum"
8be3d958.wav,Slam
8bedc661.wav,Tap
8bfe5b0f.wav,Gong
8c031a20.wav,Sneeze
8c1b810e.wav,"Race_car_and_auto_racing,Accelerating_and_revving_and_vroom"
8c225bfb.wav,Car_passing_by
8c2b6649.wav,Cupboard_open_or_close
8c3d241d.wav,Whispering
8c3e8e1d.wav,Waves_and_surf
8c4091c0.wav,Glockenspiel
8c6b9876.wav,Knock
8c79330a.wav,Tick-tock
8c80709a.wav,Bass_drum
8c84965f.wav,Whispering
8c862be7.wav,Frying_(food)
8c8e70b6.wav,"Motorcycle,Accelerating_and_revving_and_vroom"
8c9ac07d.wav,Clapping
8c9f85d5.wav,"Raindrop,Drip"
8ca94e17.wav,Run
8cab1f21.wav,Bicycle_bell
8cb069a3.wav,Shatter
8cbf45da.wav,Cricket
8cd6e472.wav,Electric_guitar
8d112af4.wav,Keys_jangling
8d17eea5.wav,Bathtub_(filling_or_washing)
8d1d617a.wav,Gong
8d1fb22b.wav,Tick-tock
8d27b623.wav,"Screaming,Yell"
8d28740d.wav,Frying_(food)
8d38fd42.wav,"Hi-hat,Bass_drum"
8d51f486.wav,Raindrop
8d52dae7.wav,Chirp_and_tweet
8d552dd8.wav,Electric_guitar
8d639f0c.wav,Burping_and_eructation
8d771815.wav,"Sink_(filling_or_washing),Water_tap_and_faucet"
8d7992fd.wav,Knock
8d9ad0b4.wav,Hi-hat
8d9fe5d9.wav,Male_singing
8dab22a2.wav,Gasp
8db05e45.wav,Bass_guitar
8db34522.wav,Female_speech_and_woman_speaking
8dbaad9c.wav,Microwave_oven
8dbe558d.wav,Crowd
8dc2852a.wav,"Squeak,Cupboard_open_or_close"
8dc2c5b9.wav,"Raindrop,Drip"
8dc64b95.wav,Cricket
8dcba328.wav,Male_singing
8dd9e0c2.wav,"Acoustic_guitar,Strum"
8de174e6.wav,Traffic_noise_and_roadway_noise
8de79a56.wav,Female_singing
8defac4b.wav,Accordion
8e1700ba.wav,"Applause,Cheering"
8e1857f0.wav,Hiss
8e21761d.wav,Cupboard_open_or_close
8e253348.wav,Fart
8e28b9e6.wav,Burping_and_eructation
8e3c18b2.wav,Cupboard_open_or_close
8e599310.wav,Scissors
8e7332b3.wav,"Hiss,Bus"
8e860951.wav,Harmonica
8e8ede7f.wav,Waves_and_surf
8e8ee9e3.wav,Hi-hat
8e9a2b19.wav,Walk_and_footsteps
8e9c35e8.wav,Shatter
8ea4de51.wav,Waves_and_surf
8eb4452b.wav,Keys_jangling
8ebeb89c.wav,Gong
8ebf9f33.wav,"Raindrop,Bathtub_(filling_or_washing)"
8ec9e8b0.wav,Shatter
8ed29f42.wav,"Raindrop,Drip"
8ee43b88.wav,Church_bell
8eef389c.wav,Mechanical_fan
8f1cdb30.wav,"Sink_(filling_or_washing),Water_tap_and_faucet"
8f237e57.wav,Marimba_and_xylophone
8f2477b7.wav,Raindrop
8f345d22.wav,Skateboard
8f40eba8.wav,Bus
8f42bea5.wav,Drawer_open_or_close
8f436fd9.wav,"Screaming,Yell"
8f45553f.wav,Mechanical_fan
8f4a2a33.wav,Clapping
8f57dece.wav,Bicycle_bell
8f5bf633.wav,Burping_and_eructation
8f7dbb70.wav,"Dishes_and_pots_and_pans,Chink_and_clink"
8f85b889.wav,Writing
8f8eace9.wav,"Crowd,Cheering"
8f941cc5.wav,Cutlery_and_silverware
8fafaa8a.wav,Chink_and_clink
8fb68a07.wav,Electric_guitar
8fc06f77.wav,Crackle
8fc6ef97.wav,Crackle
8fd6640f.wav,Gurgling
9007288e.wav,"Bathtub_(filling_or_washing),Gurgling"
900e6ee9.wav,Keys_jangling
9017d40b.wav,Microwave_oven
90401cda.wav,Zipper_(clothing)
9045205d.wav,Traffic_noise_and_roadway_noise
904af238.wav,Tick-tock
906abcdd.wav,Gong
906f2c54.wav,Fill_(with_liquid)
9071825b.wav,Zipper_(clothing)
90826c5a.wav,Mechanical_fan
90880403.wav,"Walk_and_footsteps,Stream"
90a3db1c.wav,Car_passing_by
90b34a9d.wav,Drawer_open_or_close
90bc5040.wav,Female_singing
90e76202.wav,Tap
90fef600.wav,Purr
91035658.wav,Clapping
910f20db.wav,Writing
9111aae8.wav,Female_singing
912e79f1.wav,Hiss
914abb8b.wav,Meow
9153da1c.wav,Accelerating_and_revving_and_vroom
9159836a.wav,Toilet_flush
919b6b3c.wav,Keys_jangling
919fb79f.wav,Hi-hat
91a48764.wav,Clapping
91a60945.wav,Whispering
91b93ecb.wav,"Screaming,Yell"
91d8844d.wav,Screaming
91dc301c.wav,"Applause,Crowd,Cheering"
91f5dd76.wav,Motorcycle
91fd8984.wav,Microwave_oven
92057299.wav,Gong
9223a253.wav,Harmonica
922bf91b.wav,Sneeze
92326d3b.wav,Race_car_and_auto_racing
925616d6.wav,"Fill_(with_liquid),Water_tap_and_faucet"
925aeeff.wav,Keys_jangling
92601183.wav,Cupboard_open_or_close
92702b88.wav,Finger_snapping
928b1994.wav,Bark
92ce5fd4.wav,Crackle
92d01be6.wav,Knock
92e1cda1.wav,Frying_(food)
92e9c412.wav,Hiss
931f845d.wav,"Raindrop,Drip"
9329a873.wav,Meow
9336f25b.wav,Car_passing_by
93396432.wav,Whispering
934bd504.wav,Glockenspiel
935726b9.wav,Fart
9364e889.wav,Cutlery_and_silverware
9367defa.wav,Microwave_oven
9374db15.wav,Bicycle_bell
9377490c.wav,Hi-hat
9378307a.wav,"Female_speech_and_woman_speaking,Yell"
937b5bfd.wav,"Crowd,Yell"
938869a6.wav,Marimba_and_xylophone
93997e8a.wav,Marimba_and_xylophone
939f0a16.wav,Squeak
93a0a146.wav,Clapping
93a4d27a.wav,Run
93d65313.wav,Electric_guitar
93f47ec8.wav,Tick-tock
9404024a.wav,"Bathtub_(filling_or_washing),Sink_(filling_or_washing),Water_tap_and_faucet"
